0.000000	0.000000
0.001684	0.000000
0.085859	0.000000
0.085859	0.003367
0.141414	0.003367
0.141414	0.006734
0.180135	0.006734
0.180135	0.010101
0.202020	0.010101
0.202020	0.016835
0.230640	0.016835
0.230640	0.020202
0.235690	0.020202
0.235690	0.023569
0.239057	0.023569
0.239057	0.026936
0.245791	0.026936
0.245791	0.030303
0.311448	0.030303
0.311448	0.033670
0.353535	0.033670
0.353535	0.037037
0.358586	0.037037
0.358586	0.040404
0.360269	0.040404
0.360269	0.043771
0.382155	0.043771
0.382155	0.050505
0.387205	0.050505
0.387205	0.053872
0.400673	0.053872
0.400673	0.057239
0.410774	0.057239
0.410774	0.060606
0.415825	0.060606
0.415825	0.063973
0.425926	0.063973
0.425926	0.070707
0.429293	0.070707
0.429293	0.074074
0.432660	0.074074
0.432660	0.077441
0.434343	0.077441
0.434343	0.084175
0.439394	0.084175
0.439394	0.087542
0.493266	0.087542
0.493266	0.090909
0.494949	0.090909
0.494949	0.094276
0.498316	0.094276
0.498316	0.097643
0.500000	0.097643
0.500000	0.101010
0.503367	0.101010
0.503367	0.107744
0.505051	0.107744
0.505051	0.111111
0.510101	0.111111
0.510101	0.131313
0.511785	0.131313
0.511785	0.134680
0.520202	0.134680
0.520202	0.138047
0.523569	0.138047
0.523569	0.141414
0.530303	0.141414
0.530303	0.144781
0.538721	0.144781
0.538721	0.148148
0.540404	0.148148
0.540404	0.151515
0.547138	0.151515
0.547138	0.154882
0.550505	0.154882
0.550505	0.158249
0.560606	0.158249
0.560606	0.161616
0.562290	0.161616
0.562290	0.164983
0.567340	0.164983
0.567340	0.171717
0.575758	0.171717
0.575758	0.178451
0.579125	0.178451
0.579125	0.185185
0.582492	0.185185
0.582492	0.188552
0.585859	0.188552
0.585859	0.191919
0.587542	0.191919
0.587542	0.202020
0.590909	0.202020
0.590909	0.205387
0.595960	0.205387
0.595960	0.212121
0.609428	0.212121
0.609428	0.215488
0.611111	0.215488
0.611111	0.218855
0.619529	0.218855
0.619529	0.222222
0.626263	0.222222
0.626263	0.232323
0.629630	0.232323
0.629630	0.239057
0.631313	0.239057
0.631313	0.242424
0.636364	0.242424
0.636364	0.245791
0.643098	0.245791
0.643098	0.249158
0.649832	0.249158
0.649832	0.252525
0.656566	0.252525
0.656566	0.255892
0.659933	0.255892
0.659933	0.259259
0.663300	0.259259
0.663300	0.269360
0.668350	0.269360
0.668350	0.276094
0.670034	0.276094
0.670034	0.279461
0.683502	0.279461
0.683502	0.282828
0.686869	0.282828
0.686869	0.286195
0.688552	0.286195
0.688552	0.296296
0.690236	0.296296
0.690236	0.303030
0.691919	0.303030
0.691919	0.306397
0.695286	0.306397
0.695286	0.309764
0.702020	0.309764
0.702020	0.313131
0.703704	0.313131
0.703704	0.316498
0.705387	0.316498
0.705387	0.323232
0.708754	0.323232
0.708754	0.326599
0.710438	0.326599
0.710438	0.333333
0.717172	0.333333
0.717172	0.336700
0.718855	0.336700
0.718855	0.343434
0.725589	0.343434
0.725589	0.350168
0.732323	0.350168
0.732323	0.353535
0.737374	0.353535
0.737374	0.363636
