0.000000	0.000000
0.018519	0.000000
0.030303	0.000000
0.030303	0.003367
0.070707	0.003367
0.070707	0.006734
0.075758	0.006734
0.079125	0.006734
0.106061	0.006734
0.106061	0.010101
0.156566	0.010101
0.164983	0.010101
0.193603	0.010101
0.193603	0.013468
0.198653	0.013468
0.202020	0.013468
0.213805	0.013468
0.220539	0.013468
0.227273	0.013468
0.227273	0.016835
0.228956	0.020202
0.240741	0.020202
0.245791	0.020202
0.249158	0.020202
0.249158	0.023569
0.250842	0.023569
0.250842	0.026936
0.259259	0.026936
0.259259	0.030303
0.265993	0.030303
0.274411	0.030303
0.284512	0.030303
0.284512	0.033670
0.297980	0.033670
0.297980	0.037037
0.328283	0.037037
0.328283	0.040404
0.331650	0.040404
0.335017	0.040404
0.338384	0.040404
0.338384	0.043771
0.343434	0.043771
0.343434	0.053872
0.345118	0.053872
0.345118	0.057239
0.355219	0.057239
0.360269	0.070707
0.370370	0.070707
0.370370	0.074074
0.388889	0.074074
0.388889	0.077441
0.392256	0.077441
0.392256	0.080808
0.395623	0.080808
0.397306	0.084175
0.400673	0.084175
0.400673	0.087542
0.404040	0.087542
0.405724	0.090909
0.419192	0.090909
0.419192	0.094276
0.425926	0.094276
0.425926	0.101010
0.432660	0.101010
0.432660	0.104377
0.449495	0.104377
0.449495	0.107744
0.456229	0.107744
0.456229	0.114478
0.457912	0.114478
0.457912	0.121212
0.459596	0.121212
0.459596	0.124579
0.464646	0.124579
0.464646	0.127946
0.471380	0.127946
0.471380	0.131313
0.478114	0.131313
0.478114	0.134680
0.479798	0.134680
0.488215	0.141414
0.489899	0.141414
0.489899	0.144781
0.493266	0.144781
0.493266	0.148148
0.500000	0.148148
0.500000	0.151515
0.506734	0.151515
0.506734	0.154882
0.515152	0.154882
0.515152	0.158249
0.516835	0.158249
0.518519	0.161616
0.518519	0.168350
0.523569	0.168350
0.523569	0.171717
0.526936	0.171717
0.530303	0.171717
0.530303	0.175084
0.531987	0.175084
0.531987	0.178451
0.537037	0.178451
0.537037	0.181818
0.545455	0.181818
0.545455	0.191919
0.548822	0.202020
0.560606	0.202020
0.560606	0.205387
0.572391	0.205387
0.572391	0.208754
0.575758	0.208754
0.579125	0.208754
0.580808	0.208754
0.580808	0.212121
0.584175	0.212121
0.589226	0.212121
0.589226	0.215488
0.590909	0.215488
0.590909	0.232323
0.594276	0.232323
0.594276	0.239057
0.602694	0.239057
0.602694	0.242424
0.606061	0.242424
0.606061	0.245791
0.607744	0.245791
0.609428	0.249158
0.609428	0.252525
0.621212	0.252525
0.621212	0.255892
0.624579	0.255892
0.624579	0.259259
0.629630	0.259259
0.631313	0.262626
0.631313	0.265993
0.641414	0.265993
0.641414	0.269360
0.644781	0.269360
0.644781	0.272727
0.646465	0.272727
0.649832	0.276094
0.649832	0.279461
0.658249	0.279461
0.658249	0.282828
0.661616	0.282828
0.661616	0.296296
0.668350	0.296296
0.668350	0.299663
