0.000000	0.000000
0.003968	0.017857
0.005952	0.017857
0.009921	0.017857
0.017857	0.017857
0.023810	0.017857
0.031746	0.017857
0.037698	0.017857
0.055556	0.017857
0.065476	0.017857
0.077381	0.017857
0.081349	0.017857
0.097222	0.017857
0.101190	0.017857
0.105159	0.017857
0.109127	0.017857
0.115079	0.017857
0.119048	0.017857
0.121032	0.017857
0.130952	0.017857
0.132937	0.017857
0.136905	0.017857
0.152778	0.017857
0.156746	0.017857
0.174603	0.017857
0.184524	0.017857
0.188492	0.017857
0.192460	0.017857
0.206349	0.017857
0.212302	0.017857
0.218254	0.017857
0.220238	0.017857
0.226190	0.017857
0.236111	0.017857
0.240079	0.017857
0.248016	0.017857
0.250000	0.035714
0.267857	0.035714
0.271825	0.035714
0.277778	0.035714
0.283730	0.035714
0.287698	0.035714
0.295635	0.035714
0.295635	0.053571
0.327381	0.053571
0.333333	0.053571
0.337302	0.053571
0.341270	0.053571
0.347222	0.053571
0.357143	0.053571
0.365079	0.053571
0.371032	0.053571
0.380952	0.053571
0.384921	0.053571
0.386905	0.053571
0.394841	0.053571
0.408730	0.053571
0.408730	0.071429
0.424603	0.071429
0.424603	0.089286
0.434524	0.089286
0.436508	0.107143
0.440476	0.107143
0.444444	0.107143
0.444444	0.125000
0.452381	0.125000
0.454365	0.125000
0.456349	0.142857
0.472222	0.142857
0.476190	0.142857
0.484127	0.142857
0.484127	0.160714
0.486111	0.160714
0.490079	0.178571
0.492063	0.178571
0.498016	0.178571
0.503968	0.178571
0.503968	0.196429
0.511905	0.196429
0.515873	0.196429
0.517857	0.196429
0.521825	0.196429
0.525794	0.196429
0.529762	0.214286
0.537698	0.214286
0.537698	0.232143
0.539683	0.232143
0.541667	0.250000
0.545635	0.250000
0.549603	0.250000
0.555556	0.250000
0.557540	0.267857
1.000000	1.000000
