0.000000	0.000000
0.001984	0.000000
0.099206	0.000000
0.099206	0.017857
0.117063	0.017857
0.117063	0.035714
0.216270	0.035714
0.216270	0.053571
0.307540	0.053571
0.307540	0.071429
0.367063	0.071429
0.367063	0.089286
0.373016	0.089286
0.373016	0.107143
0.432540	0.107143
0.432540	0.125000
0.440476	0.125000
0.440476	0.142857
0.450397	0.142857
0.450397	0.160714
0.476190	0.160714
0.476190	0.178571
0.507937	0.178571
0.507937	0.196429
0.547619	0.196429
0.547619	0.232143
0.573413	0.232143
0.573413	0.250000
0.595238	0.250000
0.595238	0.267857
0.601190	0.267857
0.601190	0.303571
0.628968	0.303571
0.628968	0.321429
0.640873	0.321429
0.640873	0.357143
0.696429	0.357143
0.696429	0.375000
0.714286	0.375000
0.714286	0.392857
0.740079	0.392857
0.740079	0.410714
0.744048	0.410714
0.744048	0.446429
0.787698	0.446429
0.787698	0.464286
0.793651	0.464286
0.793651	0.482143
0.799603	0.482143
0.799603	0.500000
0.801587	0.500000
0.801587	0.517857
0.811508	0.517857
0.811508	0.535714
0.817460	0.535714
0.817460	0.553571
0.825397	0.553571
0.825397	0.571429
0.847222	0.571429
0.847222	0.589286
0.871032	0.589286
0.871032	0.607143
0.875000	0.607143
0.875000	0.642857
0.876984	0.642857
0.876984	0.678571
0.894841	0.678571
0.894841	0.714286
0.904762	0.714286
0.904762	0.732143
0.916667	0.732143
0.916667	0.750000
0.922619	0.750000
0.922619	0.785714
0.934524	0.785714
0.934524	0.803571
0.938492	0.803571
0.938492	0.839286
0.944444	0.839286
0.944444	0.857143
0.948413	0.857143
0.948413	0.875000
0.956349	0.875000
0.956349	0.892857
0.958333	0.892857
0.958333	0.928571
0.966270	0.928571
0.966270	0.946429
0.976190	0.946429
0.976190	0.964286
0.992063	0.964286
0.992063	1.000000
1.000000	1.000000
